group,id,course,module,grade
9,712,Survival Skills and Wilderness Medicine,2,13
9,712,Survival Skills and Wilderness Medicine,2,11
9,712,Survival Skills and Wilderness Medicine,2,10.75
9,712,Survival Skills and Wilderness Medicine,2,9.5
9,727,Art and Expression in a Post-Apocalyptic World,3,11.6
9,727,Art and Expression in a Post-Apocalyptic World,3,5.2
9,727,Art and Expression in a Post-Apocalyptic World,3,10.4
9,727,Art and Expression in a Post-Apocalyptic World,3,12.1
9,727,Art and Expression in a Post-Apocalyptic World,3,17.3
9,727,Art and Expression in a Post-Apocalyptic World,3,12.5
9,727,Art and Expression in a Post-Apocalyptic World,3,3.7
9,727,Combat Tactics and Self-Defense,2,5
9,727,Combat Tactics and Self-Defense,2,6
9,727,Combat Tactics and Self-Defense,2,6
9,727,Combat Tactics and Self-Defense,2,12
9,727,Community Building and Social Organization,1,5.5
9,727,Community Building and Social Organization,1,6.5
9,727,Community Building and Social Organization,1,11.5
9,727,Community Building and Social Organization,1,7.5
9,727,Community Building and Social Organization,1,13.5
9,727,Community Building and Social Organization,1,5
9,727,Mechanical Engineering and Vehicle Repair,1,4
9,727,Mechanical Engineering and Vehicle Repair,1,5
9,727,Mechanical Engineering and Vehicle Repair,1,9
9,727,Mechanical Engineering and Vehicle Repair,1,9
9,727,Mechanical Engineering and Vehicle Repair,1,8
9,727,Mechanical Engineering and Vehicle Repair,1,8
9,727,Moral Philosophy and Ethical Decision-Making,1,13
9,727,Moral Philosophy and Ethical Decision-Making,1,11
9,727,Moral Philosophy and Ethical Decision-Making,1,17
9,727,Moral Philosophy and Ethical Decision-Making,1,11
9,727,Post-Apocalyptic History and Archaeology,2,10.3
9,727,Post-Apocalyptic History and Archaeology,2,10.3
9,727,Post-Apocalyptic History and Archaeology,2,9.9
9,727,Post-Apocalyptic History and Archaeology,2,13.4
9,727,Radiation Ecology and Environmental Science,1,4
9,727,Radiation Ecology and Environmental Science,1,3
9,727,Radiation Ecology and Environmental Science,1,5.8
9,727,Radiation Ecology and Environmental Science,1,3.5
9,727,Renewable Energy and Sustainable Living,1,7
9,727,Renewable Energy and Sustainable Living,1,7
9,727,Renewable Energy and Sustainable Living,1,10
9,727,Renewable Energy and Sustainable Living,1,3
9,727,Renewable Energy and Sustainable Living,1,7.5
9,727,Renewable Energy and Sustainable Living,1,7
9,727,Renewable Energy and Sustainable Living,1,0
9,727,Scavenging and Resource Management,2,10.75
9,727,Scavenging and Resource Management,2,8
9,727,Scavenging and Resource Management,2,4.25
9,727,Scavenging and Resource Management,2,14
9,727,Survival Skills and Wilderness Medicine,2,11.5
9,727,Survival Skills and Wilderness Medicine,2,13.5
9,727,Survival Skills and Wilderness Medicine,2,11
9,727,Survival Skills and Wilderness Medicine,2,12.25
9,727,Survival Skills and Wilderness Medicine,2,9.25
9,759,Art and Expression in a Post-Apocalyptic World,3,13.2
9,759,Art and Expression in a Post-Apocalyptic World,3,10.8
9,759,Art and Expression in a Post-Apocalyptic World,3,12.8
9,759,Art and Expression in a Post-Apocalyptic World,3,10.2
9,759,Art and Expression in a Post-Apocalyptic World,3,13.6
9,759,Art and Expression in a Post-Apocalyptic World,3,8.9
9,759,Combat Tactics and Self-Defense,2,8
9,759,Combat Tactics and Self-Defense,2,6
9,759,Combat Tactics and Self-Defense,2,6
9,759,Combat Tactics and Self-Defense,2,6
9,759,Community Building and Social Organization,1,9.5
9,759,Community Building and Social Organization,1,6.5
9,759,Community Building and Social Organization,1,9.5
9,759,Community Building and Social Organization,1,6
9,759,Community Building and Social Organization,1,6
9,759,Community Building and Social Organization,1,11
9,759,Mechanical Engineering and Vehicle Repair,1,10
9,759,Mechanical Engineering and Vehicle Repair,1,7
9,759,Mechanical Engineering and Vehicle Repair,1,11
9,759,Mechanical Engineering and Vehicle Repair,1,11
9,759,Mechanical Engineering and Vehicle Repair,1,6
9,759,Mechanical Engineering and Vehicle Repair,1,10
9,759,Moral Philosophy and Ethical Decision-Making,1,17
9,759,Moral Philosophy and Ethical Decision-Making,1,13
9,759,Moral Philosophy and Ethical Decision-Making,1,12
9,759,Moral Philosophy and Ethical Decision-Making,1,12
9,759,Post-Apocalyptic History and Archaeology,2,12.3
9,759,Post-Apocalyptic History and Archaeology,2,8.6
9,759,Post-Apocalyptic History and Archaeology,2,9.8
9,759,Post-Apocalyptic History and Archaeology,2,9
9,759,Radiation Ecology and Environmental Science,1,7
9,759,Radiation Ecology and Environmental Science,1,8.3
9,759,Radiation Ecology and Environmental Science,1,5.5
9,759,Radiation Ecology and Environmental Science,1,3.8
9,759,Renewable Energy and Sustainable Living,1,8.5
9,759,Renewable Energy and Sustainable Living,1,1
9,759,Renewable Energy and Sustainable Living,1,5.5
9,759,Renewable Energy and Sustainable Living,1,4.5
9,759,Renewable Energy and Sustainable Living,1,3.5
9,759,Renewable Energy and Sustainable Living,1,8.5
9,759,Renewable Energy and Sustainable Living,1,11
9,759,Scavenging and Resource Management,2,10.5
9,759,Scavenging and Resource Management,2,8.75
9,759,Scavenging and Resource Management,2,7.25
9,759,Scavenging and Resource Management,2,14
9,759,Scavenging and Resource Management,2,8.5
9,759,Survival Skills and Wilderness Medicine,2,11.25
9,759,Survival Skills and Wilderness Medicine,2,12.25
9,759,Survival Skills and Wilderness Medicine,2,9.5
9,759,Survival Skills and Wilderness Medicine,2,11.5
9,759,Survival Skills and Wilderness Medicine,2,13.25
9,800,Art and Expression in a Post-Apocalyptic World,3,13.9
9,800,Art and Expression in a Post-Apocalyptic World,3,12.9
9,800,Art and Expression in a Post-Apocalyptic World,3,10.7
9,800,Art and Expression in a Post-Apocalyptic World,3,11.4
9,800,Art and Expression in a Post-Apocalyptic World,3,14.7
9,800,Art and Expression in a Post-Apocalyptic World,3,9.5
9,800,Art and Expression in a Post-Apocalyptic World,3,11.6
9,800,Combat Tactics and Self-Defense,2,8
9,800,Combat Tactics and Self-Defense,2,6
9,800,Combat Tactics and Self-Defense,2,7
9,800,Combat Tactics and Self-Defense,2,9
9,800,Community Building and Social Organization,1,7
9,800,Community Building and Social Organization,1,10
9,800,Community Building and Social Organization,1,3.5
9,800,Community Building and Social Organization,1,13.5
9,800,Community Building and Social Organization,1,11
9,800,Community Building and Social Organization,1,6.5
9,800,Mechanical Engineering and Vehicle Repair,1,10
9,800,Mechanical Engineering and Vehicle Repair,1,9
9,800,Mechanical Engineering and Vehicle Repair,1,10
9,800,Mechanical Engineering and Vehicle Repair,1,6
9,800,Mechanical Engineering and Vehicle Repair,1,10
9,800,Mechanical Engineering and Vehicle Repair,1,10
9,800,Moral Philosophy and Ethical Decision-Making,1,11
9,800,Moral Philosophy and Ethical Decision-Making,1,10
9,800,Moral Philosophy and Ethical Decision-Making,1,13
9,800,Moral Philosophy and Ethical Decision-Making,1,13
9,800,Post-Apocalyptic History and Archaeology,2,8.6
9,800,Post-Apocalyptic History and Archaeology,2,10.2
9,800,Post-Apocalyptic History and Archaeology,2,8.2
9,800,Post-Apocalyptic History and Archaeology,2,7.1
9,800,Radiation Ecology and Environmental Science,1,7
9,800,Radiation Ecology and Environmental Science,1,0
9,800,Radiation Ecology and Environmental Science,1,10.2
9,800,Radiation Ecology and Environmental Science,1,5.4
9,800,Renewable Energy and Sustainable Living,1,2
9,800,Renewable Energy and Sustainable Living,1,3.5
9,800,Renewable Energy and Sustainable Living,1,10
9,800,Renewable Energy and Sustainable Living,1,3.5
9,800,Renewable Energy and Sustainable Living,1,9
9,800,Renewable Energy and Sustainable Living,1,5.5
9,800,Renewable Energy and Sustainable Living,1,7
9,800,Scavenging and Resource Management,2,11
9,800,Scavenging and Resource Management,2,5.5
9,800,Scavenging and Resource Management,2,9
9,800,Scavenging and Resource Management,2,12.25
9,800,Scavenging and Resource Management,2,11.5
9,800,Survival Skills and Wilderness Medicine,2,9.25
9,800,Survival Skills and Wilderness Medicine,2,11.5
9,800,Survival Skills and Wilderness Medicine,2,11.5
9,800,Survival Skills and Wilderness Medicine,2,10.5
9,800,Survival Skills and Wilderness Medicine,2,12.25
9,803,Art and Expression in a Post-Apocalyptic World,3,6.2
9,803,Art and Expression in a Post-Apocalyptic World,3,10.5
9,803,Art and Expression in a Post-Apocalyptic World,3,10.5
9,803,Art and Expression in a Post-Apocalyptic World,3,7.7
9,803,Art and Expression in a Post-Apocalyptic World,3,2.9
9,803,Art and Expression in a Post-Apocalyptic World,3,12.3
9,803,Art and Expression in a Post-Apocalyptic World,3,11.5
9,803,Combat Tactics and Self-Defense,2,5
9,803,Combat Tactics and Self-Defense,2,4
9,803,Combat Tactics and Self-Defense,2,7
9,803,Combat Tactics and Self-Defense,2,10
9,803,Community Building and Social Organization,1,9.5
9,803,Community Building and Social Organization,1,9.5
9,803,Community Building and Social Organization,1,11
9,803,Community Building and Social Organization,1,13
9,803,Community Building and Social Organization,1,10
9,803,Community Building and Social Organization,1,10
9,803,Community Building and Social Organization,1,8.5
9,803,Mechanical Engineering and Vehicle Repair,1,7
9,803,Mechanical Engineering and Vehicle Repair,1,11
9,803,Mechanical Engineering and Vehicle Repair,1,5
9,803,Mechanical Engineering and Vehicle Repair,1,10
9,803,Mechanical Engineering and Vehicle Repair,1,8
9,803,Mechanical Engineering and Vehicle Repair,1,10
9,803,Moral Philosophy and Ethical Decision-Making,1,10
9,803,Moral Philosophy and Ethical Decision-Making,1,12
9,803,Moral Philosophy and Ethical Decision-Making,1,13
9,803,Moral Philosophy and Ethical Decision-Making,1,13
9,803,Post-Apocalyptic History and Archaeology,2,11.5
9,803,Post-Apocalyptic History and Archaeology,2,11.5
9,803,Post-Apocalyptic History and Archaeology,2,9.4
9,803,Post-Apocalyptic History and Archaeology,2,10
9,803,Radiation Ecology and Environmental Science,1,8
9,803,Radiation Ecology and Environmental Science,1,4.6
9,803,Radiation Ecology and Environmental Science,1,1.1
9,803,Radiation Ecology and Environmental Science,1,2.5
9,803,Renewable Energy and Sustainable Living,1,1.5
9,803,Renewable Energy and Sustainable Living,1,10.5
9,803,Renewable Energy and Sustainable Living,1,6.5
9,803,Renewable Energy and Sustainable Living,1,8
9,803,Renewable Energy and Sustainable Living,1,4.5
9,803,Renewable Energy and Sustainable Living,1,10
9,803,Renewable Energy and Sustainable Living,1,4
9,803,Scavenging and Resource Management,2,10
9,803,Scavenging and Resource Management,2,13
9,803,Scavenging and Resource Management,2,6
9,803,Scavenging and Resource Management,2,11.5
9,803,Scavenging and Resource Management,2,7.5
9,803,Survival Skills and Wilderness Medicine,2,12.25
9,803,Survival Skills and Wilderness Medicine,2,10.25
9,803,Survival Skills and Wilderness Medicine,2,9.25
9,803,Survival Skills and Wilderness Medicine,2,7.75
9,805,Art and Expression in a Post-Apocalyptic World,3,7.2
9,805,Art and Expression in a Post-Apocalyptic World,3,7.6
9,805,Art and Expression in a Post-Apocalyptic World,3,12.8
9,805,Art and Expression in a Post-Apocalyptic World,3,9.2
9,805,Art and Expression in a Post-Apocalyptic World,3,13.8
9,805,Art and Expression in a Post-Apocalyptic World,3,16.4
9,805,Art and Expression in a Post-Apocalyptic World,3,12.5
9,805,Combat Tactics and Self-Defense,2,7
9,805,Combat Tactics and Self-Defense,2,6
9,805,Combat Tactics and Self-Defense,2,8
9,805,Combat Tactics and Self-Defense,2,5
9,805,Community Building and Social Organization,1,9
9,805,Community Building and Social Organization,1,9.5
9,805,Community Building and Social Organization,1,11
9,805,Community Building and Social Organization,1,6
9,805,Community Building and Social Organization,1,9
9,805,Community Building and Social Organization,1,7
9,805,Community Building and Social Organization,1,8
9,805,Mechanical Engineering and Vehicle Repair,1,5
9,805,Mechanical Engineering and Vehicle Repair,1,9
9,805,Mechanical Engineering and Vehicle Repair,1,6
9,805,Mechanical Engineering and Vehicle Repair,1,12
9,805,Mechanical Engineering and Vehicle Repair,1,8
9,805,Mechanical Engineering and Vehicle Repair,1,6
9,805,Moral Philosophy and Ethical Decision-Making,1,11
9,805,Moral Philosophy and Ethical Decision-Making,1,16
9,805,Moral Philosophy and Ethical Decision-Making,1,11
9,805,Moral Philosophy and Ethical Decision-Making,1,12
9,805,Post-Apocalyptic History and Archaeology,2,9.3
9,805,Post-Apocalyptic History and Archaeology,2,11.3
9,805,Post-Apocalyptic History and Archaeology,2,8.8
9,805,Post-Apocalyptic History and Archaeology,2,9.7
9,805,Radiation Ecology and Environmental Science,1,5.8
9,805,Radiation Ecology and Environmental Science,1,4.1
9,805,Radiation Ecology and Environmental Science,1,7.4
9,805,Radiation Ecology and Environmental Science,1,4.1
9,805,Renewable Energy and Sustainable Living,1,11.5
9,805,Renewable Energy and Sustainable Living,1,7.5
9,805,Renewable Energy and Sustainable Living,1,14.5
9,805,Renewable Energy and Sustainable Living,1,9
9,805,Renewable Energy and Sustainable Living,1,4.5
9,805,Renewable Energy and Sustainable Living,1,4.5
9,805,Scavenging and Resource Management,2,12
9,805,Scavenging and Resource Management,2,12.5
9,805,Scavenging and Resource Management,2,13.75
9,805,Scavenging and Resource Management,2,10.5
9,805,Scavenging and Resource Management,2,7.5
9,805,Survival Skills and Wilderness Medicine,2,11
9,805,Survival Skills and Wilderness Medicine,2,11.75
9,805,Survival Skills and Wilderness Medicine,2,12.5
9,805,Survival Skills and Wilderness Medicine,2,9.5
9,805,Survival Skills and Wilderness Medicine,2,10.75
9,820,Art and Expression in a Post-Apocalyptic World,3,7.9
9,820,Art and Expression in a Post-Apocalyptic World,3,4.2
9,820,Art and Expression in a Post-Apocalyptic World,3,9
9,820,Art and Expression in a Post-Apocalyptic World,3,13.4
9,820,Art and Expression in a Post-Apocalyptic World,3,7.7
9,820,Art and Expression in a Post-Apocalyptic World,3,8.4
9,820,Combat Tactics and Self-Defense,2,9
9,820,Combat Tactics and Self-Defense,2,5
9,820,Combat Tactics and Self-Defense,2,11
9,820,Combat Tactics and Self-Defense,2,2
9,820,Community Building and Social Organization,1,9
9,820,Community Building and Social Organization,1,6.5
9,820,Community Building and Social Organization,1,6
9,820,Community Building and Social Organization,1,10.5
9,820,Community Building and Social Organization,1,8
9,820,Community Building and Social Organization,1,12
9,820,Community Building and Social Organization,1,4
9,820,Mechanical Engineering and Vehicle Repair,1,7
9,820,Mechanical Engineering and Vehicle Repair,1,10
9,820,Mechanical Engineering and Vehicle Repair,1,9
9,820,Mechanical Engineering and Vehicle Repair,1,7
9,820,Mechanical Engineering and Vehicle Repair,1,4
9,820,Mechanical Engineering and Vehicle Repair,1,9
9,820,Moral Philosophy and Ethical Decision-Making,1,14
9,820,Moral Philosophy and Ethical Decision-Making,1,12
9,820,Moral Philosophy and Ethical Decision-Making,1,11
9,820,Post-Apocalyptic History and Archaeology,2,10.5
9,820,Post-Apocalyptic History and Archaeology,2,9.2
9,820,Post-Apocalyptic History and Archaeology,2,10.6
9,820,Post-Apocalyptic History and Archaeology,2,9.3
9,820,Radiation Ecology and Environmental Science,1,9.5
9,820,Radiation Ecology and Environmental Science,1,6.9
9,820,Radiation Ecology and Environmental Science,1,7.5
9,820,Radiation Ecology and Environmental Science,1,7.2
9,820,Renewable Energy and Sustainable Living,1,7
9,820,Renewable Energy and Sustainable Living,1,7.5
9,820,Renewable Energy and Sustainable Living,1,6
9,820,Renewable Energy and Sustainable Living,1,11
